District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 09,"Lundeen, Paul",Republican,8.3,10/10/19 0:00,Nationbuilder,Los Angelas,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 09,"Lundeen, Paul",Republican,24.77,10/15/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,29.99,10/15/19 0:00,Mailchimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
Senate District 09,"Lundeen, Paul",Republican,300,10/15/19 0:00,"Sws Polifi, Llc",Fort Lupton,CO,80621,Other,7520 ∑ Accounting Fees
Senate District 09,"Lundeen, Paul",Republican,7.59,10/16/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,750,10/17/19 0:00,The Strategy Firm Llc,Monument,CO,80132,Other,7410 ∑ General Consultants
Senate District 09,"Lundeen, Paul",Republican,0.69,10/18/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,12,10/22/19 0:00,,,,,Other,7657 ∑ Vehicle Tolls And Parking
Senate District 09,"Lundeen, Paul",Republican,4.2,10/27/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,750,10/27/19 0:00,The Strategy Firm Llc,Monument,CO,80132,Other,7410 ∑ General Consultants
Senate District 09,"Lundeen, Paul",Republican,14.55,10/28/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,26.48,10/29/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,4.2,10/30/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,15.9,10/31/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,4.2,11/5/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,50,11/5/19 0:00,Colorado Secretary Of State,Denver,CO,80290,Other,"7790 ∑ Other Insur, Tax & Fees"
Senate District 09,"Lundeen, Paul",Republican,1.5,11/15/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,4.2,11/17/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,4.2,11/24/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,750,12/2/19 0:00,The Strategy Firm Llc,Monument,CO,80132,Other,7410 ∑ General Consultants
Senate District 09,"Lundeen, Paul",Republican,31.8,12/18/19 0:00,Anedot,Baton Rouge,LA,70808,Other,7800 ∑ Banking Fees
Senate District 09,"Lundeen, Paul",Republican,219.8,12/19/19 0:00,Mailchimp,Atlanta,GA,30308,Other,7350 ∑ Email Service
Senate District 09,"Lundeen, Paul",Republican,8.3,12/19/19 0:00,Nationbuilder,Los Angelas,CA,90071,Other,6410 ∑ Registration & Hosting
Senate District 09,"Lundeen, Paul",Republican,6.75,12/19/19 0:00,,,,,Other,7657 ∑ Vehicle Tolls And Parking
Senate District 15,"Marchman, Janice",Democratic,188.56,12/13/21 0:00,C & D Printing,Denver,CO,80212,Fundraising Expenses,Bres
Senate District 24,"Mullica, Kyle",Democratic,500,11/23/21 0:00,Colorado Democratic Party,Denver,CO,80203,Office Equipment & Supplies,Van Access
Senate District 24,"Mullica, Kyle",Democratic,1196.24,11/23/21 0:00,Amazon,Seattle,WA,98109,Office Equipment & Supplies,Amazon Payment- Office Supplies.
Senate District 24,"Mullica, Kyle",Democratic,701.78,12/31/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,11/15/21-12/31/21
Senate District 03,"Munoz, Jason",Democratic,60.88,11/21/21 0:00,Actblue,Cambridge,MA,2138,Bank Fees,Cumulative Transaction Fees For Donations Made Via Actblue.
Senate District 35,"Pelton, Rodney",Republican,146.33,12/28/21 0:00,Vistaprint,Waltham,MA,2421,Advertising,Magnet Signs
Senate District 35,"Pelton, Rodney",Republican,15,12/28/21 0:00,Campaign Partner,Still River,MA,1467,Advertising,Domain Registration
Senate District 35,"Pelton, Rodney",Republican,29,12/29/21 0:00,Campaign Partner,Still River,MA,1467,Advertising,Website
Senate District 20,"Pettersen, Brittany",Democratic,440,10/5/21 0:00,Ngp Van,Washington,DC,20005,Consultant & Professional Services,
Senate District 20,"Pettersen, Brittany",Democratic,112.5,10/5/21 0:00,Ngp Van,Washington,DC,20005,Consultant & Professional Services,
Senate District 20,"Pettersen, Brittany",Democratic,36,10/6/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,25.15,10/7/21 0:00,Google,Mountain View,CA,94043,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,36,10/8/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,34,10/12/21 0:00,Heroku,San Francisco,CA,94105,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,36,10/12/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,36,10/13/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,13,10/14/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,500,10/20/21 0:00,Jefferson County Democratic Party,Lakewood,CO,80215,Other,Er Dinner Tickets
Senate District 20,"Pettersen, Brittany",Democratic,440,11/4/21 0:00,Ngp Van,Washington,DC,20005,Consultant & Professional Services,
Senate District 20,"Pettersen, Brittany",Democratic,112.5,11/4/21 0:00,Ngp Van,Washington,DC,20005,Consultant & Professional Services,
Senate District 20,"Pettersen, Brittany",Democratic,25.15,11/5/21 0:00,Google,Mountain View,CA,94043,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,34,11/10/21 0:00,Heroku,San Francisco,CA,94105,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,15,11/14/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,440,12/3/21 0:00,Ngp Van,Washington,DC,20005,Consultant & Professional Services,
Senate District 20,"Pettersen, Brittany",Democratic,112.5,12/3/21 0:00,Ngp Van,Washington,DC,20005,Consultant & Professional Services,
Senate District 20,"Pettersen, Brittany",Democratic,25.15,12/6/21 0:00,Google,Mountain View,CA,94043,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,13300,12/8/21 0:00,Brittany Pettersen For Colorado,Lakewood,CO,80232,Other,Transferred Loan Amounts Due To Redistricting
Senate District 20,"Pettersen, Brittany",Democratic,34,12/10/21 0:00,Heroku,San Francisco,CA,94105,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,13,12/14/21 0:00,Us Bank,Denver,CO,80202,Bank Fees,
Senate District 20,"Pettersen, Brittany",Democratic,226.39,12/22/21 0:00,Squarespace Inc.,New York,NY,10014,Advertising,
Senate District 20,"Pettersen, Brittany",Democratic,98.26,12/31/21 0:00,Actblue,Cambridge,MA,2138,Fundraising Expenses,
Senate District 07,"Rich, Janice",Republican,20.2,6/11/21 0:00,Alpine Bank,Grand Junction,CO,81501,Bank Fees,
Senate District 07,"Rich, Janice",Republican,250.77,7/5/21 0:00,Customink,Fairfax,VA,22030,Advertising,
Senate District 07,"Rich, Janice",Republican,41.76,7/6/21 0:00,Vistaprint,Waltham,MA,2451,Advertising,
Senate District 07,"Rich, Janice",Republican,213.74,7/7/21 0:00,Copycopy,Grand Junction,CO,81501,Office Equipment & Supplies,
Senate District 07,"Rich, Janice",Republican,316,7/26/21 0:00,Patton'S Printing,Grand Junction,CO,81506,Office Equipment & Supplies,
Senate District 07,"Rich, Janice",Republican,24.2,8/18/21 0:00,Stripe,San Francisco,CA,94107,Bank Fees,
Senate District 07,"Rich, Janice",Republican,3.25,8/20/21 0:00,Stripe,San Francisco,CA,94107,Bank Fees,
Senate District 07,"Rich, Janice",Republican,12.1,8/23/21 0:00,Stripe,San Francisco,CA,94107,Bank Fees,
Senate District 07,"Rich, Janice",Republican,23.9,8/25/21 0:00,Stripe,San Francisco,CA,94107,Bank Fees,
Senate District 07,"Rich, Janice",Republican,3.25,8/31/21 0:00,Stripe,San Francisco,CA,94107,Bank Fees,
Senate District 07,"Rich, Janice",Republican,494.43,9/1/21 0:00,Impact Promotional Products,Grand Junction,CO,81501,Advertising,
Senate District 07,"Rich, Janice",Republican,6.2,9/10/21 0:00,Stripe,San Francisco,CA,94107,Bank Fees,
Senate District 07,"Rich, Janice",Republican,931.33,9/10/21 0:00,Impact Promotional Products,Grand Junction,CO,81501,Advertising,
Senate District 07,"Rich, Janice",Republican,176.82,11/4/21 0:00,Your Sign Company,Grand Junction,CO,81505,Advertising,
Senate District 07,"Rich, Janice",Republican,3.25,11/19/21 0:00,,,,,Bank Fees,
Senate District 07,"Rich, Janice",Republican,166,12/2/21 0:00,Us Postal Service,Grand Junction,CO,81502,Office Equipment & Supplies,
Senate District 07,"Rich, Janice",Republican,12.1,12/7/21 0:00,,,,,Bank Fees,
Senate District 08,"Roberts, Dylan",Democratic,11.6,10/1/21 0:00,United States Post Office,Eagle,CO,81631,Office Equipment & Supplies,Stamps
Senate District 08,"Roberts, Dylan",Democratic,40,10/5/21 0:00,United States Post Office,Streamboat Springs,CO,80487,Fundraising Expenses,Stamps
Senate District 08,"Roberts, Dylan",Democratic,12,10/12/21 0:00,Squarespace Inc,New York,NY,10014,Other,Website Domain Fee
Senate District 08,"Roberts, Dylan",Democratic,3.74,10/24/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,62.99,10/26/21 0:00,Mailchimp,Atlanta,GA,30308,Other,Mailchimp Fees
Senate District 08,"Roberts, Dylan",Democratic,2,10/27/21 0:00,First Bank,Eagle,CO,81631,Bank Fees,
Senate District 08,"Roberts, Dylan",Democratic,11.86,10/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,12,11/5/21 0:00,Squarespace Inc,New York,NY,10014,Other,Website Domain Fee
Senate District 08,"Roberts, Dylan",Democratic,51.72,11/17/21 0:00,Kum & Go,Eagle,CO,81631,Travel & Lodging,Gas For Campaign Trip
Senate District 08,"Roberts, Dylan",Democratic,290,11/17/21 0:00,Hdpcf,Denver,CO,80203,Other,Caucus Dues
Senate District 08,"Roberts, Dylan",Democratic,1.99,11/21/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,62.99,11/23/21 0:00,Mailchimp,Atlanta,GA,30308,Other,Mailchimp Fee
Senate District 08,"Roberts, Dylan",Democratic,2,11/26/21 0:00,First Bank,Eagle,CO,81631,Bank Fees,
Senate District 08,"Roberts, Dylan",Democratic,25.68,11/28/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,56.44,12/3/21 0:00,Kum & Go,Frisco,CO,80443,Travel & Lodging,Gas For Campaign Trip
Senate District 08,"Roberts, Dylan",Democratic,149.18,12/5/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,12,12/6/21 0:00,Squarespace Inc,New York,NY,10014,Other,Website Domain Fee
Senate District 08,"Roberts, Dylan",Democratic,389.24,12/12/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,163.25,12/13/21 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,Zoom Account Annual Fee
Senate District 08,"Roberts, Dylan",Democratic,176.24,12/19/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,87.99,12/23/21 0:00,Mailchimp,Atlanta,GA,30308,Other,Mailchimp Fee
Senate District 08,"Roberts, Dylan",Democratic,19.77,12/26/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 08,"Roberts, Dylan",Democratic,2,12/29/21 0:00,First Bank,Eagle,CO,81631,Bank Fees,Bank Fees
Senate District 08,"Roberts, Dylan",Democratic,27.86,12/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Contribution Processing Fee
Senate District 32,"Rodriguez, Robert",Democratic,19.05,3/31/21 0:00,,,,,Other,Expenses < $20 Per Vendor Per Report Period
Senate District 32,"Rodriguez, Robert",Democratic,22.5,4/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,4/30/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,22.5,5/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,5/31/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,22.5,6/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,1000,6/5/21 0:00,Naleo Educational Fund,Los Angeles,CA,90015,Miscellaneous,Lifetime Membership
Senate District 32,"Rodriguez, Robert",Democratic,2,6/30/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,22.5,7/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,225,7/8/21 0:00,Mile High Veterans,Denver,CO,80204,Contributions,Golf Tournament
Senate District 32,"Rodriguez, Robert",Democratic,2,7/31/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,22.5,8/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,8/31/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,36.94,9/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,9/30/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,3.95,9/30/21 0:00,,,,,Other,Expenses < $20 Per Vendor
Senate District 32,"Rodriguez, Robert",Democratic,97.25,10/2/20 0:00,Firstbank,Denver,CO,80210,Bank Fees,Annual Fee
Senate District 32,"Rodriguez, Robert",Democratic,2,10/30/20 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Chg
Senate District 32,"Rodriguez, Robert",Democratic,4.5,11/30/20 0:00,Firstbank,Denver,CO,80210,Bank Fees,Fees
Senate District 32,"Rodriguez, Robert",Democratic,4.5,12/31/20 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Chg
Senate District 32,"Rodriguez, Robert",Democratic,117.25,10/4/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,10/29/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,15.8,10/31/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,22.5,11/1/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,3.95,11/1/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,15.8,11/1/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,11/30/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,22.5,12/2/21 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,12/31/21 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,250,1/2/19 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Expense
Senate District 32,"Rodriguez, Robert",Democratic,5.49,1/2/19 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,1/31/19 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,250,2/2/19 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Expense
Senate District 32,"Rodriguez, Robert",Democratic,3.58,2/2/19 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,2/28/19 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,250,3/2/19 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Expense
Senate District 32,"Rodriguez, Robert",Democratic,7.4,3/2/19 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,2,3/31/19 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,250,4/2/19 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Fee
Senate District 32,"Rodriguez, Robert",Democratic,18.18,6/30/19 0:00,,,,,Miscellaneous,Expenditures Under $20 / Vendor For Report Period.
Senate District 32,"Rodriguez, Robert",Democratic,16.88,9/30/19 0:00,,,,,Miscellaneous,Expenditures Under $20 / Vendor / Report Period
Senate District 32,"Rodriguez, Robert",Democratic,250,9/30/19 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Expense
Senate District 32,"Rodriguez, Robert",Democratic,250,9/30/19 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Expense
Senate District 32,"Rodriguez, Robert",Democratic,250,12/2/18 0:00,Ngp Van,Somerville,MA,2144,Office Equipment & Supplies,Database Expense
Senate District 32,"Rodriguez, Robert",Democratic,10.04,12/2/18 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,800,12/13/18 0:00,Senate Democratic Caucus,Denver,CO,,Miscellaneous,Caucus Expenses
Senate District 32,"Rodriguez, Robert",Democratic,500,12/18/18 0:00,Cllaro,Denver,CO,,Contributions,Donation
Senate District 32,"Rodriguez, Robert",Democratic,2,12/31/18 0:00,Firstbank,Denver,CO,80210,Bank Fees,Svc Fee
Senate District 32,"Rodriguez, Robert",Democratic,16.44,3/31/20 0:00,,,,,Other,
Senate District 32,"Rodriguez, Robert",Democratic,15.46,6/30/20 0:00,,,,,Other,Expenditures < $20 Pere Vendor Per Report Pd
Senate District 32,"Rodriguez, Robert",Democratic,3350,8/11/20 0:00,Colorado Democratic Party,Denver,CO,80203,Miscellaneous,Caucus Dues
Senate District 32,"Rodriguez, Robert",Democratic,17.45,9/30/20 0:00,,,,,Other,Expenditures < $20 Per Vendor Per Report Pd
Senate District 32,"Rodriguez, Robert",Democratic,98.23,10/31/19 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,3.48,11/4/19 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,3.48,11/29/19 0:00,Sage Payment Solutions,Reston,VA,20190,Bank Fees,Donation Processing Fees
Senate District 32,"Rodriguez, Robert",Democratic,6,12/31/19 0:00,,,,,Miscellaneous,
Senate District 24,"Salazar, Joseph",Democratic,238.91,11/14/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 24,"Salazar, Joseph",Democratic,21.21,11/21/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 24,"Salazar, Joseph",Democratic,14.22,11/28/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 24,"Salazar, Joseph",Democratic,10.87,12/5/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 24,"Salazar, Joseph",Democratic,16.42,12/12/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 24,"Salazar, Joseph",Democratic,19.75,12/19/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 24,"Salazar, Joseph",Democratic,5.93,12/26/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
