District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Secretary of State,"Anderson, Pam",Republican,49.8,12/17/21 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Governor,"Ganahl, Heidi",Republican,49.44,1/19/22 0:00,Awesome Gapps,Mountain Views Pkwy,CA,94043,Other,7223 ∑ Software Expense
Governor,"Neuschwanger, Danielle",American Constitution Party,49.37,3/17/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Consulting Fee
Governor,"Ganahl, Heidi",Republican,49.25,3/8/22 0:00,Panera,Greenwood Village,CO,80111,Other,6890 ∑ Other Meeting Expense
Governor,"Polis, Jared",Democratic,49.12,5/27/21 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Lopez, Greg",Republican,49,4/1/22 0:00,Circle K,Lakewood,CO,80401,Travel & Lodging,Gas For Vehicle
Governor,"Ganahl, Heidi",Republican,48.98,4/19/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Governor,"Lopez, Greg",Republican,48.93,1/24/22 0:00,Sop N Save,Grand Junction,CO,81505,Other,Gas For Vehicle
CU Regent District 05,"Montera, Ken",Republican,48.9,1/17/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
Governor,"Lopez, Greg",Republican,48.83,1/26/22 0:00,Circle K,Parker,CO,80134,Other,Gas For Vehicle
Attorney General,"Kellner, John",Republican,48.74,2/11/22 0:00,Paragon Graphics & Printing,Denver,CO,80222,Other,6612 ∑ Business Cards
Secretary of State,"Griswold, Jena",Democratic,48.68,12/13/20 0:00,Actblue Technical Services,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Lopez, Greg",Republican,48.64,1/22/22 0:00,Alta Convenience,Alamosa,CO,81101,Other,Gas For Vehicle
CU Regent District 01,"Nguyen, Johnnie",Democratic,48.6,3/10/22 0:00,Asuka Ramen,Denver,CO,80206,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,48.52,3/10/22 0:00,Squarespace,New York,NY,10014,Office Equipment & Supplies,Website
Governor,"Polis, Jared",Democratic,48.51,12/22/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
BD. ED. DISTRICT 08,"Solis, Rhonda",Democratic,48.41,3/27/22 0:00,Actblue Technical Services,Somerville,MA,2144,Other,Actblue Service Fee
Governor,"Ganahl, Heidi",Republican,48.34,2/18/22 0:00,Phillips 66,Parker,CO,80134,Other,7652 ∑ Vehicle Gas
State Treasurer,"Sias, Lang",Republican,48.3,12/29/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
CU Regent District 01,"Nguyen, Johnnie",Democratic,48.02,3/27/22 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Polis, Jared",Democratic,48,10/27/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Polis, Jared",Democratic,48,11/27/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Polis, Jared",Democratic,48,12/9/21 0:00,Awesome Gapps Srl,San Francisco,CA,94108,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,48,5/27/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Polis, Jared",Democratic,48,6/29/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Polis, Jared",Democratic,48,7/27/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Polis, Jared",Democratic,48,8/27/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Governor,"Polis, Jared",Democratic,48,9/28/20 0:00,Google,Mountain View,CA,94043,Other,Domain Registration
Secretary of State,"Griswold, Jena",Democratic,47.98,9/22/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Ganahl, Heidi",Republican,47.92,12/14/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Secretary of State,"Griswold, Jena",Democratic,47.86,8/5/21 0:00,The Boulder Wine Merchant,Boulder,CO,80304,"Food, Beverages and Meals",
Governor,"Neuschwanger, Danielle",American Constitution Party,47.64,3/13/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Secretary of State,"Griswold, Jena",Democratic,47.6,2/15/22 0:00,Wally Park,Denver,CO,80249,Other,Airport Parking
CU Regent District 01,"Nguyen, Johnnie",Democratic,47.15,3/15/22 0:00,Torres Mexican Food,Denver,CO,80219,"Food, Beverages and Meals",
Governor,"Ganahl, Heidi",Republican,47.1,9/17/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,47.04,7/11/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Lopez, Greg",Republican,46.88,3/20/22 0:00,Circle K,Parker,CO,80134,Other,Gas For Vehicle
Governor,"Ganahl, Heidi",Republican,46.69,12/31/21 0:00,Ups Store,Aurora,CO,80014,Other,6221 ∑ Printing
Governor,"Polis, Jared",Democratic,46.64,9/3/19 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,Email Services
CU Regent District 01,"James, Wanda",Democratic,46.63,3/18/22 0:00,Wal-Mart,Denver,CO,80207,"Food, Beverages and Meals",Parade Candy
Governor,"Neuschwanger, Danielle",American Constitution Party,46.6,3/22/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Attorney General,"Kellner, John",Republican,46.52,2/16/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
State Treasurer,"Young, David",Democratic,46.5,9/30/20 0:00,Act Blue,Cambridge,MA,2138,Bank Fees,
Secretary of State,"Griswold, Jena",Democratic,46.39,4/21/22 0:00,Briciola,New York,NY,10019,"Food, Beverages and Meals",
Governor,"Ganahl, Heidi",Republican,46.2,1/3/22 0:00,Sugarwish,Denver,CO,80231,Other,8100 ∑ Gifts & Donations
Governor,"Ganahl, Heidi",Republican,46.2,2/4/22 0:00,Sugarwish,Denver,CO,80231,Other,8100 ∑ Gifts & Donations
Governor,"Ganahl, Heidi",Republican,46.12,4/19/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Governor,"Ganahl, Heidi",Republican,46.11,2/22/22 0:00,Amazon,Seattle,WA,98109,Other,7214 ∑ Office Supplies
Secretary of State,"Griswold, Jena",Democratic,46.09,11/22/20 0:00,Actblue Technical Services,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,46.07,3/28/22 0:00,Superior Liquor,Superior,CO,80027,"Food, Beverages and Meals",
Governor,"Lopez, Greg",Republican,46.05,7/22/21 0:00,Hobby Lobby,Parker,CO,80134,Miscellaneous,Campaign Event Decorations
Governor,"Polis, Jared",Democratic,46,10/29/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,46,12/21/18 0:00,Squarespace,New York,NY,10014,Consultant & Professional Services,Web Services
Governor,"Polis, Jared",Democratic,46,10/21/19 0:00,Usps,Denver,CO,80212,Other,Post Office Box Rental
Governor,"Ganahl, Heidi",Republican,45.98,4/14/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Weiser, Philip",Democratic,45.86,7/13/21 0:00,Office Depot,Denver,CO,80202,Office Equipment & Supplies,Printing Services
Governor,"Ganahl, Heidi",Republican,45.74,10/11/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Weiser, Philip",Democratic,45.66,8/6/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
Governor,"Ganahl, Heidi",Republican,45.52,2/8/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Secretary of State,"Griswold, Jena",Democratic,45.45,1/2/22 0:00,Actblue Technical Services,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
CU Regent District 01,"James, Wanda",Democratic,45.44,3/20/22 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fees
Governor,"Polis, Jared",Democratic,45.38,1/16/19 0:00,Eldorado Artesian Springs Inc,Denver,CO,80217,Office Equipment & Supplies,Office Supplies
State Treasurer,"Young, David",Democratic,45.2,7/2/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
State Treasurer,"Young, David",Democratic,45.2,9/2/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
Governor,"Ganahl, Heidi",Republican,45.2,4/6/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
State Treasurer,"Young, David",Democratic,45.13,8/4/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
State Treasurer,"Young, David",Democratic,45.11,10/2/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
CU Regent District 01,"Nguyen, Johnnie",Democratic,45.1,4/18/22 0:00,Stanley Marketplace,Aurora,CO,80010,"Food, Beverages and Meals",
Secretary of State,"O'Donnell, Francis",Republican,45.09,4/8/22 0:00,Target,Colorado Springs,CO,80906,Office Equipment & Supplies,Campaign Table Supplies
State Treasurer,"Young, David",Democratic,45,1/5/21 0:00,Gusto,San Francisco,CA,94107,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,45,2/2/21 0:00,Gusto,San Francisco,CA,94107,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,45,3/2/21 0:00,Gusto,San Francisco,CA,94107,Consultant & Professional Services,
State Treasurer,"Young, David",Democratic,45,4/1/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,5/3/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,6/1/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,7/2/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,8/3/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,9/2/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,10/2/20 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,11/3/20 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,12/2/20 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,1/4/22 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,2/2/22 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,3/2/22 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,4/4/22 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,10/4/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,11/3/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,12/2/21 0:00,Gusto,Denver,CO,80202,Office Equipment & Supplies,
State Treasurer,"Young, David",Democratic,45,5/4/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
State Treasurer,"Young, David",Democratic,45,6/2/20 0:00,Gusto,San Francisco,CA,94107,Employee Services,
Governor,"Ganahl, Heidi",Republican,45,3/2/22 0:00,Colorado Prayer Luncheon,Denver,CO,80222,Other,6810 ∑ Registration Fees
Governor,"Ganahl, Heidi",Republican,45,3/18/22 0:00,Colorado Prayer Luncheon,Denver,CO,80222,Other,6810 ∑ Registration Fees
Governor,"Lopez, Greg",Republican,45,6/26/21 0:00,Constant Contact,Waltham,MA,2451,Advertising,
Governor,"Lopez, Greg",Republican,45,6/29/21 0:00,Las Animas County Republican Party,Trinadad,CO,81082,"Food, Beverages and Meals",Lincoln Day Dinner
Governor,"Lopez, Greg",Republican,45,7/26/21 0:00,Constant Contact,Waltham,MA,2451,Other,Campaign Outreach
Governor,"Lopez, Greg",Republican,45,8/26/21 0:00,Constant  Contact,Waltham,CO,2451,Other,Campaign Outreach
Governor,"Lopez, Greg",Republican,45,9/27/21 0:00,Constant Contact,Waltham,MA,2451,Advertising,Outreach
Governor,"Lopez, Greg",Republican,45,10/26/21 0:00,Constant Contact,Waltham,MA,2451,Advertising,
Governor,"Polis, Jared",Democratic,45,1/5/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,2/2/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,4/2/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,5/4/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,6/2/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,10/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,11/3/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,12/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,3/4/19 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,4/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Governor,"Polis, Jared",Democratic,45,5/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Governor,"Polis, Jared",Democratic,45,6/4/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Governor,"Polis, Jared",Democratic,45,7/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,8/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,9/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,4/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,5/4/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,6/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payroll Processing Fee
Governor,"Polis, Jared",Democratic,45,7/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,8/4/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Polis, Jared",Democratic,45,9/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,45,6/15/21 0:00,Las Animas County Republican Party,Trinidad,CO,81082,Other,Las Animas Lincoln Day Dinner Event Tickets
Attorney General,"Kellner, John",Republican,45,2/25/22 0:00,Paragon Graphics & Printing,Denver,CO,80222,Other,6612 ∑ Business Cards
Governor,"Ganahl, Heidi",Republican,44.98,10/20/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,44.96,10/17/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Ganahl, Heidi",Republican,44.9,1/23/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,44.88,4/4/22 0:00,Scale To Win Llc,Santa Ana,CA,92703,Advertising,Texting Service
Secretary of State,"Griswold, Jena",Democratic,44.78,2/17/22 0:00,Lyft,San Francisco,CA,94107,Other,Transportation
Governor,"Ganahl, Heidi",Republican,44.73,12/2/21 0:00,Target,Littleton,CO,80123,Other,7214 ∑ Office Supplies
Governor,"Lopez, Greg",Republican,44.6,3/20/22 0:00,Ta Express,Brush,CO,80723,Other,Gas For Vehicle
Governor,"Polis, Jared",Democratic,44.38,10/10/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Lopez, Greg",Republican,44.03,4/10/21 0:00,Dominos,Colorado Springs,CO,80911,"Food, Beverages and Meals",
Governor,"Ganahl, Heidi",Republican,44.02,3/22/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,44.01,3/8/20 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Lopez, Greg",Republican,44,4/11/22 0:00,Murphy Express,Parker,CO,80134,Other,Gas For Vehicle
Governor,"Neuschwanger, Danielle",American Constitution Party,43.99,4/10/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Consulting Fee
Governor,"Polis, Jared",Democratic,43.96,2/2/22 0:00,Marriott Marquis,Washington,DC,20001,"Food, Beverages and Meals",Meeting-Food/Drink
Governor,"Ganahl, Heidi",Republican,43.84,3/30/22 0:00,Walmart,Littleton,CO,80123,Other,5190 ∑ Other Event Expense
Governor,"Polis, Jared",Democratic,43.81,12/13/18 0:00,Black Hills Energy,Rapid City,SD,57709,Rent & Utilities,Utilities
Secretary of State,"Griswold, Jena",Democratic,43.52,4/19/22 0:00,Dante'S Cellar,New York,NY,10022,"Food, Beverages and Meals",
Governor,"Ganahl, Heidi",Republican,43.48,4/2/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Lopez, Greg",Republican,43.42,4/23/21 0:00,"Kennys Steakhouse""",Greeley,CO,80634,"Food, Beverages and Meals",
Governor,"Polis, Jared",Democratic,43.39,1/27/22 0:00,Amazon.Com,Seattle,WA,98109,Office Equipment & Supplies,Office Supplies
Governor,"Neuschwanger, Danielle",American Constitution Party,43.37,4/2/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
CU Regent District 01,"Nguyen, Johnnie",Democratic,43.28,2/13/22 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Polis, Jared",Democratic,43.07,8/11/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing Fee
Secretary of State,"Griswold, Jena",Democratic,43,3/13/22 0:00,Denver International Airport,Denver,CO,80249,Travel & Lodging,Airport Parking
Governor,"Lopez, Greg",Republican,43,8/30/21 0:00,Phillips 66  66,Pueblo,CO,81004,Travel & Lodging,Gas For Car
Governor,"Polis, Jared",Democratic,43,3/2/21 0:00,Gusto,Denver,CO,80202,Employee Services,Payment Processing Fee
Attorney General,"Weiser, Philip",Democratic,42.96,10/2/19 0:00,Office Depot,Westminster,CO,80031,Office Equipment & Supplies,Print Letters And Purchase Labels
Secretary of State,"Griswold, Jena",Democratic,42.91,4/26/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
CU Regent District 01,"James, Wanda",Democratic,42.88,4/1/22 0:00,Office Depot,Denver,CO,80203,Office Equipment & Supplies,Envelopes
BD. ED. DISTRICT 08,"Solis, Rhonda",Democratic,42.79,4/1/22 0:00,Michaels,Greeley,CO,80634,Office Equipment & Supplies,
Secretary of State,"Anderson, Pam",Republican,42.6,4/20/22 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Attorney General,"Weiser, Philip",Democratic,42.58,9/5/19 0:00,Office Depot,Westminster,CO,80031,Office Equipment & Supplies,Office Supplies - Toner And Thank You Notes
Attorney General,"Weiser, Philip",Democratic,42.48,7/18/21 0:00,Amazon,Seattle,WA,98109,Office Equipment & Supplies,Mailing Supplies
Governor,"Polis, Jared",Democratic,42.18,2/3/20 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,Email Services
Governor,"Neuschwanger, Danielle",American Constitution Party,42.04,4/29/21 0:00,Amazon,Seattle,WA,98109,Advertising,Candidate Paid For Donation Box- See Corresponding Contribution
Secretary of State,"O'Donnell, Francis",Republican,42,2/27/22 0:00,Lincoln Co Gop,Hugo,CO,80821,"Food, Beverages and Meals",Lincoln Day Dinner
Governor,"Polis, Jared",Democratic,42,1/2/20 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,42,10/1/19 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,Email Services
Governor,"Polis, Jared",Democratic,42,11/4/19 0:00,Google,Mountain View,CA,94043,Consultant & Professional Services,Email Services
