District,candidate,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
House District 23,"Clifford, Fred",40.55,3/18/22 0:00,Fred W Clifford,Lakewood,CO,80215,Office Equipment & Supplies,Fred Used Personal Credit Card To Buy Paper Copies For Assembly Expense And Donation
House District 23,"Clifford, Fred",4.93,3/22/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",0.59,3/23/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",22.3,3/23/22 0:00,King Soopers,Lakewood,CO,80215,Office Equipment & Supplies,Stamps Thank You Cards
House District 23,"Clifford, Fred",200,3/28/22 0:00,Janssen Photography,Lakewood,CO,80232,Consultant & Professional Services,"Janssen Photography Took Pictures For The Door Hanger.
They Donated Their  Normal Expense"
House District 23,"Clifford, Fred",23.2,3/29/22 0:00,Usps,Lakewood,CO,80226-9998,Office Equipment & Supplies,Stamps
House District 23,"Clifford, Fred",0.39,3/30/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",0.99,4/1/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",1280.05,4/8/22 0:00,Psprint,Salt Lake,UT,84116,Fundraising Expenses,Printing Charge For Door Hangers
House District 23,"Clifford, Fred",153.9,4/12/22 0:00,"Clockwise Media Group, Inc.",Denver,CO,80203,Consultant & Professional Services,Design Expense For Door Hangers
House District 23,"Clifford, Fred",3.94,4/18/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",18.72,4/22/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",2.96,4/25/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",9.85,4/26/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 23,"Clifford, Fred",19.7,4/27/22 0:00,"Winred Technical Services, Llc",Arlington,VA,22219,Bank Fees,Bank Fee For Online Donations
House District 24,"Daugherty, Lindsey",16.17,1/14/22 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",54.82,1/28/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",6,1/31/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",5,2/1/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,2/2/22 0:00,Gsuite,Mountain View,CA,940043,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",16.17,2/14/22 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",61.04,2/28/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",6,2/28/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",250,2/28/22 0:00,Jefferson County Democratic Party,Lakewood,CO,80215,Fundraising Expenses,
House District 24,"Daugherty, Lindsey",5,3/1/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,3/4/22 0:00,Gsuite,Mountain View,CA,940043,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",16.17,3/15/22 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",91,3/25/22 0:00,United States Post Office,Arvada,CO,80004,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",25,3/28/22 0:00,Robodial,Arlington,VA,22203,Miscellaneous,Robocall Charge
House District 24,"Daugherty, Lindsey",61.04,3/28/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",6,3/31/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",5,4/1/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,4/4/22 0:00,Gsuite,Mountain View,CA,940043,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",1192.15,4/6/22 0:00,C & D Printing,Denver,CO,80212,Office Equipment & Supplies,Printing Costs
House District 24,"Daugherty, Lindsey",16.17,4/14/22 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",61.04,4/28/22 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",6,4/29/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,5/2/22 0:00,Gsuite,Mountain View,CA,940043,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",5,5/2/22 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",150,5/4/22 0:00,Arvada Chamber Of Commerce,Arvada,CO,80002,Miscellaneous,Arvada Chamber Dues
House District 24,"Daugherty, Lindsey",5,10/1/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,10/4/21 0:00,Gsuite,Mountain View,CA,940043,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",16.16,10/14/21 0:00,Zoom,San Jose,CA,95113,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",54.82,10/28/21 0:00,Mailchimp,Atlanta,GA,30308,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",6,10/29/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",5,11/1/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,11/3/21 0:00,Gsuite,Mountain View,CA,940043,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",16.17,11/15/21 0:00,Zoom,San Jose,CA,95113,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",290,11/17/21 0:00,Colorado Democratic Party,Denver,CO,80203,Other,Fees/Dues
House District 24,"Daugherty, Lindsey",54.82,11/29/21 0:00,Mailchimp,Atlanta,GA,30308,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",6,11/30/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",5,12/1/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Daugherty, Lindsey",18,12/3/21 0:00,Gsuite,Mountain View,CA,940043,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",16.16,12/13/21 0:00,Zoom,San Jose,CA,95113,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",54.82,12/28/21 0:00,Mailchimp,Atlanta,GA,30308,Consultant & Professional Services,
House District 24,"Daugherty, Lindsey",638.6,12/30/21 0:00,West Elm,Brooklyn,NE,11201,Office Equipment & Supplies,
House District 24,"Daugherty, Lindsey",6,12/31/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
House District 24,"Patterson, William",303.46,3/30/22 0:00,William  Patterson,Avada,CO,80004,Other,Business Cards Version 1
House District 24,"Patterson, William",350,4/1/22 0:00,William  Patterson,Avada,CO,80004,Rent & Utilities,
House District 24,"Patterson, William",124.44,4/4/22 0:00,William  Patterson,Avada,CO,80004,Other,Postcards Version 1
House District 24,"Patterson, William",620.69,4/4/22 0:00,William  Patterson,Avada,CO,80004,Other,Structure Supports
House District 24,"Patterson, William",905.19,4/4/22 0:00,William  Patterson,Avada,CO,80004,Other,Yard Signs
House District 24,"Patterson, William",90.83,4/4/22 0:00,William  Patterson,Avada,CO,80004,Other,Door Hangers Version 1
House District 24,"Patterson, William",391.4,4/6/22 0:00,Committee To Elect Bill Patterson,Arvada,CO,80004,Other,Purchase Donor Envelopes
House District 24,"Patterson, William",423.68,4/6/22 0:00,William  Patterson,Avada,CO,80004,Other,Campaign Stickers
House District 24,"Patterson, William",391.4,4/6/22 0:00,William  Patterson,Avada,CO,80004,Other,Purchase Donor Envelopes
House District 24,"Patterson, William",-391.4,4/6/22 0:00,Committee To Elect Bill Patterson,Arvada,CO,80004,Other,Offset Due To Deletion Of Filed Item - Purchase Donor Envelopes
House District 24,"Patterson, William",73.95,4/9/22 0:00,Committee To Elect Bill Patterson,Arvada,CO,80004,Other,Flyers For Campaign Kickoff Event 28-Apr-22
House District 24,"Patterson, William",73.95,4/9/22 0:00,William  Patterson,Avada,CO,80004,Other,Flyers For Campaign Kickoff Event 28-Apr-22
House District 24,"Patterson, William",-73.95,4/9/22 0:00,Committee To Elect Bill Patterson,Arvada,CO,80004,Other,Offset Due To Deletion Of Filed Item - Flyers For Campaign Kickoff Event 28-Apr-22
House District 24,"Patterson, William",296.86,4/13/22 0:00,William  Patterson,Avada,CO,80004,Other,Clear Stickers
House District 24,"Patterson, William",503.06,4/14/22 0:00,William  Patterson,Avada,CO,80004,Other,T-Shirt
House District 24,"Patterson, William",112.99,4/22/22 0:00,William  Patterson,Avada,CO,80004,Other,Post Cards Version 2
House District 24,"Patterson, William",82.46,4/22/22 0:00,William  Patterson,Avada,CO,80004,Other,Door Hangers Version 2
House District 24,"Patterson, William",288.33,4/22/22 0:00,William  Patterson,Avada,CO,80004,Other,Business Cards Version 2
House District 24,"Patterson, William",964.03,4/26/22 0:00,,,,,Other,"Establish Campaign Domains, Website And Hosting Services"
House District 24,"Patterson, William",43.1,4/27/22 0:00,William  Patterson,Avada,CO,80004,Fundraising Expenses,Anedot Fees
House District 25,"Larson, Colin",0.69,1/2/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,1/9/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",15.9,1/12/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,1/16/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,1/23/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,1/30/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,2/6/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,2/13/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,2/20/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",1111.1,2/23/21 0:00,Wizbang Solutions,Commerce City,CO,80022,Advertising,
House District 25,"Larson, Colin",0.69,2/27/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",115.9,3/1/21 0:00,Colin  Larson,Littleton,CO,80127,Other,Adjustment To Reconcile With Bank Statement
House District 25,"Larson, Colin",0.69,3/6/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,3/13/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,3/20/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,3/27/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,4/3/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,4/10/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,4/17/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,4/24/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",400,4/26/21 0:00,House Republican Caucus,Firestone,CO,80520,Other,Caucus Dues
House District 25,"Larson, Colin",0.69,5/1/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,5/8/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,5/15/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,5/22/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,5/29/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,6/5/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,6/12/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,6/19/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,6/26/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,7/3/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,7/10/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",15.9,8/17/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",5475,12/2/20 0:00,Blitz Canvassing Inc,Denver,CO,80231,Advertising,Door To Door Communication
House District 25,"Larson, Colin",0.69,12/5/20 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,12/12/20 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",300,12/18/20 0:00,Cutter Consulting,Littleton,CO,80120,Consultant & Professional Services,
House District 25,"Larson, Colin",0.69,12/19/20 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",0.69,12/26/20 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",400,2/3/22 0:00,Restore Colorado Leadership Fund,Loveland,CO,80537,Other,Caucus Dues
House District 25,"Larson, Colin",285.81,3/1/22 0:00,Cottrell Printing Company,Centennial,CO,80112,Consultant & Professional Services,
House District 25,"Larson, Colin",3400,3/2/22 0:00,Blitz Canvassing Inc,Denver,CO,80231,Consultant & Professional Services,
House District 25,"Larson, Colin",250,4/5/22 0:00,Black Shepherd Strategies,Arlington,VA,22201,Consultant & Professional Services,
House District 25,"Larson, Colin",5000,4/11/22 0:00,Blitz Canvassing Inc,Denver,CO,80231,Consultant & Professional Services,
House District 25,"Larson, Colin",13.3,4/27/22 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,11/22/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/1/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",4.2,12/1/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/2/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/6/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",2.25,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",4.2,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",15.9,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",4.2,12/7/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/8/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",6.15,12/9/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/14/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/14/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/14/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Larson, Colin",8.1,12/22/21 0:00,Anedot,Baton Rouge,LA,70801,Bank Fees,
House District 25,"Story, Tammy",38.34,1/15/22 0:00,"Godaddy.Com, Llc",Scottsdale,AZ,85260,Advertising,
House District 25,"Story, Tammy",10.17,1/15/22 0:00,"Godaddy.Com, Llc",Scottsdale,AZ,85260,Advertising,
House District 25,"Story, Tammy",135.9,1/16/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",0.99,1/23/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",11,1/24/22 0:00,Action Network,Washington,DC,20036,Advertising,
House District 25,"Story, Tammy",6,2/2/22 0:00,Google Llc,Mountain View,CA,94043,Advertising,
House District 25,"Story, Tammy",39,2/2/22 0:00,Gusto,Denver,CO,80202,Employee Services,
House District 25,"Story, Tammy",19.8,2/8/22 0:00,Firstbank,Conifer,CO,80433,Office Equipment & Supplies,Checks
House District 25,"Story, Tammy",5.35,2/14/22 0:00,Office Depot Officemax,Golden,CO,80401,Office Equipment & Supplies,
House District 25,"Story, Tammy",20,2/22/22 0:00,Four Seasons Hotel Denver,Denver,CO,80202,Travel & Lodging,
House District 25,"Story, Tammy",10,2/24/22 0:00,Action Network,Washington,DC,20036,Advertising,
House District 25,"Story, Tammy",625,2/25/22 0:00,Tammy Story Leadership Fund,Evergreen,CO,80439,Contributions,
House District 25,"Story, Tammy",116.17,2/27/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",19.8,2/28/22 0:00,Firstbank,Conifer,CO,80433,Office Equipment & Supplies,Checks
House District 25,"Story, Tammy",-19.8,2/28/22 0:00,Firstbank,Conifer,CO,80433,Office Equipment & Supplies,Offset Due To Update Of Filed Item - Checks
House District 25,"Story, Tammy",39,3/2/22 0:00,Gusto,Denver,CO,80202,Employee Services,
House District 25,"Story, Tammy",9.42,3/4/22 0:00,Google Llc,Mountain View,CA,94043,Advertising,
House District 25,"Story, Tammy",19.44,3/6/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",7.9,3/13/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",17.78,3/20/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",0.71,3/23/22 0:00,,,,,Office Equipment & Supplies,
House District 25,"Story, Tammy",0.71,3/23/22 0:00,,,,,Office Equipment & Supplies,
House District 25,"Story, Tammy",10,3/24/22 0:00,Action Network,Washington,DC,20036,Advertising,
House District 25,"Story, Tammy",35.55,3/27/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",24.5,3/31/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",19.17,4/3/22 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
House District 25,"Story, Tammy",18,4/4/22 0:00,Google Llc,Mountain View,CA,94043,Advertising,
House District 25,"Story, Tammy",45,4/4/22 0:00,Gusto,Denver,CO,80202,Employee Services,
